  0.00	2765	0	S	436	                Komagataeibacter hansenii
  0.00	2765	2765	S1	714995	                  Komagataeibacter hansenii ATCC 23769
  0.00	2012	0	S	1177712	                Komagataeibacter medellinensis
  0.00	2012	2012	S1	634177	                  Komagataeibacter medellinensis NBRC 3288
  0.00	1951	1951	S	33995	                Komagataeibacter europaeus
  0.00	140	140	S	215221	                Komagataeibacter rhaeticus
  0.02	21398	0	G	50714	              Acidisphaera
  0.02	21398	21398	S	1969806	                Acidisphaera sp. G45-3
  0.01	11950	0	G	89583	              Gluconacetobacter
  0.01	11950	0	S	33996	                Gluconacetobacter diazotrophicus
  0.01	11950	11950	S1	272568	                  Gluconacetobacter diazotrophicus PA1 5
  0.01	9828	2361	G	434	              Acetobacter
  0.00	2321	0	G1	151157	                Acetobacter subgen. Acetobacter
  0.00	2321	2321	S	435	                  Acetobacter aceti
  0.00	1613	1613	S	1076596	                Acetobacter persici
  0.00	1081	1081	S	431306	                Acetobacter ghanensis
  0.00	1051	727	S	438	                Acetobacter pasteurianus
  0.00	221	221	S1	481145	                  Acetobacter pasteurianus subsp. pasteurianus
  0.00	83	83	S1	1006554	                  Acetobacter pasteurianus NBRC 101655
  0.00	20	20	S1	1266844	                  Acetobacter pasteurianus 386B
  0.00	507	507	S	481146	                Acetobacter ascendens
  0.00	413	413	S	446692	                Acetobacter senegalensis
  0.00	371	371	S	104102	                Acetobacter tropicalis
  0.00	66	66	S	65959	                Acetobacter pomorum
  0.00	44	44	S	1633874	                Acetobacter oryzifermentans
  0.01	9700	0	G	364409	              Granulibacter
  0.01	9700	9520	S	364410	                Granulibacter bethesdensis
  0.00	180	180	S1	1052095	                  Granulibacter bethesdensis CGDNIH4
  0.01	7575	531	G	441	              Gluconobacter
  0.00	4906	2423	S	442	                Gluconobacter oxydans
  0.00	1257	1257	S1	1288313	                  Gluconobacter oxydans DSM 3504
  0.00	1182	1182	S1	290633	                  Gluconobacter oxydans 621H
  0.00	44	44	S1	1224746	                  Gluconobacter oxydans H24
  0.00	2138	2138	S	318683	                Gluconobacter albidus
  0.00	4175	0	G	320496	              Neoasaia
  0.00	4175	4175	S	320497	                Neoasaia chiangmaiensis
  0.00	3644	0	G	153497	              Kozakia
  0.00	3644	3644	S	153496	                Kozakia baliensis
  0.00	2141	0	G	91914	              Asaia
  0.00	2141	0	S	91915	                Asaia bogorensis
  0.00	2141	2141	S1	1231624	                  Asaia bogorensis NBRC 16594
  0.00	949	0	G	1602345	              Parasaccharibacter
  0.00	949	949	S	1510841	                Parasaccharibacter apium
  0.00	418	0	G	1079922	              Commensalibacter
  0.00	418	418	S	2478912	                Commensalibacter sp. AMU001
  0.29	312384	10128	O	204457	          Sphingomonadales
  0.22	241934	16146	F	41297	            Sphingomonadaceae
  0.08	82856	6346	G	13687	              Sphingomonas
  0.01	7837	4541	S	160791	                Sphingomonas wittichii
  0.00	1834	1834	S1	392499	                  Sphingomonas wittichii RW1
  0.00	1462	1462	S1	1283312	                  Sphingomonas wittichii DC-6
  0.01	6874	0	S	397260	                Sphingomonas sanxanigenens
  0.01	6874	6874	S1	1123269	                  Sphingomonas sanxanigenens DSM 19645 = NX02
  0.01	6620	6620	S	1560345	                Sphingomonas panacis
  0.01	5630	5630	S	1609977	                Sphingomonas hengshuiensis
  0.01	5493	5493	S	745310	                Sphingomonas sp. MM-1
  0.00	5260	5260	S	1549858	                Sphingomonas taxi
  0.00	4311	4311	S	93064	                Sphingomonas koreensis
  0.00	4161	4161	S	1327635	                Sphingomonas sp. Cra20
  0.00	4102	4102	S	2219696	                Sphingomonas sp. FARSPH
  0.00	3993	3993	S	2319844	                Sphingomonas sp. YZ-8
  0.00	3756	3756	S	1938607	                Sphingomonas sp. LM7
  0.00	3729	3729	S	941907	                Sphingomonas indica
  0.00	3551	3551	S	1030157	                Sphingomonas sp. KC8
  0.00	3299	3299	S	1390395	                Sphingomonas sp. LK11
  0.00	3206	3206	S	1921510	                Sphingomonas sp. JJ-A5
  0.00	2794	2322	S	152682	                Sphingomonas melonis
  0.00	472	472	S1	621456	                  Sphingomonas melonis TY
  0.00	1894	1894	S	1961362	                Sphingomonas sp. NIC1
  0.05	56259	7734	G	165695	              Sphingobium
  0.01	8067	8067	S	13690	                Sphingobium yanoikuyae
  0.00	4768	4768	S	1843368	                Sphingobium sp. RAC03
  0.00	4530	4530	S	1315974	                Sphingobium sp. TKS
  0.00	4290	4290	S	627192	                Sphingobium sp. SYK-6
  0.00	3323	3323	S	2082188	                Sphingobium sp. YG1
  0.00	2954	2954	S	120107	                Sphingobium cloacae
  0.00	2947	2947	S	484429	                Sphingobium sp. YBL2
  0.00	2522	2522	S	2072936	                Sphingobium sp. SCG-1
  0.00	2450	0	S	46429	                Sphingobium chlorophenolicum
  0.00	2450	2450	S1	690566	                  Sphingobium chlorophenolicum L-1
  0.00	2425	2425	S	1673076	                Sphingobium hydrophobicum
  0.00	2333	2333	S	1855519	                Sphingobium sp. EP60837
  0.00	2256	2256	S	1332080	                Sphingobium baderi
  0.00	1955	1955	S	407020	                Sphingobium sp. MI1205
  0.00	1724	1724	S	76947	                Sphingobium herbicidovorans
  0.00	1221	0	S	332056	                Sphingobium japonicum
  0.00	1221	1221	S1	452662	                  Sphingobium japonicum UT26S
  0.00	760	0	S	332055	                Sphingobium indicum
  0.00	760	760	S1	861109	                  Sphingobium indicum B90A
  0.04	40737	8265	G	165697	              Sphingopyxis
  0.01	6288	6288	S	33050	                Sphingopyxis macrogoltabida
  0.00	3368	3368	S	2054227	                Sphingopyxis sp. WS5A3p
  0.00	3077	3077	S	292913	                Sphingopyxis sp. 113P3
  0.00	3067	3067	S	1914525	                Sphingopyxis sp. FD7
  0.00	2970	2970	S	1357916	                Sphingopyxis sp. QXT-31
  0.00	2965	2965	S	1515612	                Sphingopyxis fribergensis
  0.00	2809	0	S	33052	                Sphingopyxis terrae
  0.00	2809	0	S1	2448440	                  Sphingopyxis terrae subsp. terrae
  0.00	2809	2809	S2	1219058	                    Sphingopyxis terrae subsp. terrae NBRC 15098
  0.00	2752	0	S	117207	                Sphingopyxis alaskensis
  0.00	2752	2752	S1	317655	                  Sphingopyxis alaskensis RB2256
  0.00	2443	2443	S	1874061	                Sphingopyxis sp. EG6
  0.00	1876	1876	S	267128	                Sphingopyxis granuli
  0.00	456	456	S	1866325	                Sphingopyxis sp. MG
  0.00	401	401	S	1913578	                Sphingopyxis sp. LPB0140
  0.02	26384	2329	G	165696	              Novosphingobium
  0.00	5351	5351	S	158500	                Novosphingobium resinovorum
  0.00	4636	4636	S	1609758	                Novosphingobium sp. P6W
  0.00	3618	0	S	48935	                Novosphingobium aromaticivorans
  0.00	3618	3618	S1	279238	                  Novosphingobium aromaticivorans DSM 12444
  0.00	3360	3360	S	1016987	                Novosphingobium sp. THN1
  0.00	2638	0	S	169176	                Novosphingobium tardaugens
  0.00	2638	2638	S1	1219035	                  Novosphingobium tardaugens NBRC 16725
  0.00	2262	2262	S	702113	                Novosphingobium sp. PP1Y
  0.00	2190	0	S	205844	                Novosphingobium pentaromativorans
  0.00	2190	2190	S1	1088721	                  Novosphingobium pentaromativorans US6-1
  0.01	6201	429	G	1434046	              Sphingorhabdus
  0.00	1788	1788	S	266812	                Sphingorhabdus flavimaris
  0.00	1708	1708	S	2077182	                Sphingorhabdus sp. YGSMI21
  0.00	1365	1365	S	1806885	                Sphingorhabdus sp. M41
  0.00	911	911	S	1922222	                Sphingorhabdus sp. Alg231-15
  0.00	5011	0	G	1649486	              Rhizorhabdus
  0.00	5011	5011	S	1850238	                Rhizorhabdus dicambivorans
  0.00	4554	2552	G	150203	              Blastomonas
  0.00	1012	1012	S	1842535	                Blastomonas sp. RAC04
  0.00	990	990	S	1550728	                Blastomonas fulva
  0.00	2820	0	G	72173	              Citromicrobium
  0.00	2820	2820	S	1634516	                Citromicrobium sp. JL477
  0.00	966	0	G	541	              Zymomonas
  0.00	966	30	S	542	                Zymomonas mobilis
  0.00	479	371	S1	120045	                  Zymomonas mobilis subsp. mobilis
  0.00	37	37	S2	555217	                    Zymomonas mobilis subsp. mobilis ATCC 10988
  0.00	36	36	S2	622759	                    Zymomonas mobilis subsp. mobilis NCIMB 11163
  0.00	35	35	S2	627344	                    Zymomonas mobilis subsp. mobilis ATCC 29191
  0.00	457	0	S1	120044	                  Zymomonas mobilis subsp. pomaceae
  0.00	457	457	S2	579138	                    Zymomonas mobilis subsp. pomaceae ATCC 29192
  0.06	60322	2736	F	335929	            Erythrobacteraceae
  0.02	21828	611	G	361177	              Altererythrobacter
  0.00	3552	3552	S	2060312	                Altererythrobacter sp. B11
  0.00	2838	2838	S	2338327	                Altererythrobacter sp. NS1
  0.00	2568	2568	S	692370	                Altererythrobacter dongtanensis
  0.00	2338	2338	S	1267766	                Altererythrobacter atlanticus
  0.00	2146	2146	S	543877	                Altererythrobacter marensis
  0.00	2090	2090	S	1982042	                Altererythrobacter mangrovi
  0.00	2072	2072	S	645517	                Altererythrobacter namhicola
  0.00	1681	1681	S	361183	                Altererythrobacter epoxidivorans
  0.00	1124	1124	S	2185142	                Altererythrobacter sp. ZODW24
  0.00	808	808	S	476157	                Altererythrobacter ishigakiensis
  0.02	19204	629	G	1041	              Erythrobacter
  0.00	4493	2318	S	39960	                Erythrobacter litoralis
  0.00	2175	2175	S1	314225	                  Erythrobacter litoralis HTCC2594
  0.00	2885	2885	S	1798193	                Erythrobacter sp. HL-111
  0.00	2068	2068	S	2182384	                Erythrobacter sp. YH-07
  0.00	1975	1975	S	192812	                Erythrobacter flavus
  0.00	1824	1824	S	502682	                Erythrobacter gangjinensis
  0.00	1633	1633	S	2011159	                Erythrobacter sp. KY5
  0.00	1614	1614	S	266951	                Erythrobacter seohaensis
  0.00	1194	1194	S	1648404	                Erythrobacter atlanticus
  0.00	889	889	S	1922225	                Erythrobacter sp. Alg231-14
  0.01	10167	503	G	1111	              Porphyrobacter
  0.00	2708	2708	S	2003315	                Porphyrobacter sp. CACIAM 03H1
  0.00	2440	2440	S	1112	                Porphyrobacter neustonensis
  0.00	2393	2393	S	2023229	                Porphyrobacter HT-58-2
  0.00	2123	2123	S	1896196	                Porphyrobacter sp. LM 6
  0.01	6387	72	G	1295327	              Croceicoccus
  0.00	3524	3524	S	450378	                Croceicoccus marinus
  0.00	2791	2791	S	1348774	                Croceicoccus naphthovorans
  0.22	237763	352	O	204455	          Rhodobacterales
  0.21	227207	19072	F	31989	            Rhodobacteraceae
  0.03	33200	4092	G	265	              Paracoccus
  0.00	4116	0	S	266	                Paracoccus denitrificans
  0.00	4116	4116	S1	318586	                  Paracoccus denitrificans PD1222
  0.00	4034	4034	S	147645	                Paracoccus yeei
  0.00	3646	3646	S	34004	                Paracoccus aminovorans
  0.00	3312	3312	S	1077935	                Paracoccus zhejiangensis
  0.00	2855	2855	S	1945662	                Paracoccus contaminans
  0.00	2835	2835	S	2065379	                Paracoccus sp. CBA4604
  0.00	2775	2775	S	2259340	                Paracoccus sp. SC2-6
  0.00	2677	0	S	34003	                Paracoccus aminophilus
  0.00	2677	2677	S1	1367847	                  Paracoccus aminophilus JCM 7686
  0.00	2324	2324	S	1529068	                Paracoccus sp. BM15
  0.00	534	534	S	1499308	                Paracoccus mutanolyticus
  0.03	27380	1015	G	1060	              Rhodobacter
  0.01	12624	9903	S	1063	                Rhodobacter sphaeroides
  0.00	1107	1107	S1	349102	                  Rhodobacter sphaeroides ATCC 17025
  0.00	807	807	S1	557760	                  Rhodobacter sphaeroides KD131
  0.00	495	495	S1	349101	                  Rhodobacter sphaeroides ATCC 17029
  0.00	312	312	S1	992186	                  Rhodobacter sphaeroides WS8N
  0.00	3641	0	S	1061	                Rhodobacter capsulatus
  0.00	3641	3641	S1	272942	                  Rhodobacter capsulatus SB 1003
  0.00	3474	3474	S	1850250	                Rhodobacter sp. LPB0142
  0.00	3404	3404	S	2033869	                Rhodobacter sp. CZR27
  0.00	3222	3222	S	1075	                Rhodobacter blasticus
  0.01	11134	121	G	60136	              Sulfitobacter
  0.00	2831	2831	S	1917485	                Sulfitobacter sp. AM1-D1
  0.00	1732	1732	S	1402135	                Sulfitobacter pseudonitzschiae
  0.00	1648	1648	S	1968541	                Sulfitobacter sp. D7
  0.00	1609	1609	S	1389011	                Sulfitobacter sp. SK025
  0.00	1210	1210	S	1389004	                Sulfitobacter sp. SK011
  0.00	1192	1192	S	2070369	                Sulfitobacter sp. JL08
  0.00	791	791	S	1389005	                Sulfitobacter sp. SK012
  0.01	10510	134	G	875170	              Celeribacter
  0.00	3555	3555	S	1208324	                Celeribacter indicus
  0.00	2520	2520	S	1411902	                Celeribacter manganoxidans
  0.00	2097	2097	S	1758178	                Celeribacter ethanolicus
  0.00	1389	1389	S	875171	                Celeribacter baekdonensis
  0.00	815	815	S	1397108	                Celeribacter marinus
  0.01	10426	1137	G	34008	              Rhodovulum
  0.00	3818	3782	S	35806	                Rhodovulum sulfidophilum
  0.00	36	36	S1	1188256	                  Rhodovulum sulfidophilum DSM 1374
  0.00	3195	3195	S	1564506	                Rhodovulum sp. P5
  0.00	2276	2276	S	308754	                Rhodovulum sp. MB263
  0.01	9002	1807	G	302485	              Phaeobacter
  0.00	2641	2641	S	60890	                Phaeobacter gallaeciensis
  0.00	2383	2383	S	221822	                Phaeobacter inhibens
  0.00	1040	1040	S	1580596	                Phaeobacter piscinae
  0.00	751	751	S	1844006	                Phaeobacter porticola
  0.00	380	380	S	681157	                Phaeobacter sp. LSS9
  0.01	7833	2372	G	478070	              Labrenzia
  0.00	3492	3492	S	2021862	                Labrenzia sp. VG12
  0.00	1026	1026	S	187304	                Labrenzia aggregata
  0.00	943	943	S	1674922	                Labrenzia sp. CP4
  0.01	7363	0	G	227873	              Pannonibacter
  0.01	7363	6006	S	121719	                Pannonibacter phragmitetus
  0.00	1357	1357	S1	1402210	                  Pannonibacter phragmitetus BB
  0.01	6726	293	G	354203	              Yangia
  0.00	3510	3510	S	311180	                Yangia pacifica
  0.00	2923	2923	S	1792508	                Yangia sp. CCB-MM3
  0.01	6013	14	G	97050	              Ruegeria
  0.00	2765	0	S	89184	                Ruegeria pomeroyi
  0.00	2765	2765	S1	246200	                  Ruegeria pomeroyi DSS-3
